Gene	Is_Overlapped_gene(1,0)	Number_Overlapped_gene	Is_Unique_gene(1,0)	Longest_transcript	TPM_mean	TPM_sd	TPM_rsd	TPM_max	TPM_min
TraesCS1A02G001700	0	0	1	TraesCS1A02G001700.1	0.38575178	0.33984843	0.88100284	1.3566148	0.0
TraesCS1A02G001800	0	0	1	TraesCS1A02G001800.1	33.274963	31.439123	0.9448282	133.55583	0.2650101
TraesCS1A02G001900	0	0	1	TraesCS1A02G001900.9	0.15980163	0.24078101	1.5067494	1.083848	1.6478562E-5
TraesCS1A02G002000	0	0	1	TraesCS1A02G002000.1	4.8990245	1.3919936	0.2841369	7.9411836	2.1243067
TraesCS1A02G002100	0	0	1	TraesCS1A02G002100.1	3.1249795	1.30216	0.41669393	5.585563	0.40043834
TraesCS1A02G002200	0	0	1	TraesCS1A02G002200.1	16.68219	7.488607	0.44889832	34.523335	3.94399
TraesCS1A02G002300	0	0	1	TraesCS1A02G002300.1	1.2937158	0.68771124	0.53157824	2.947665	0.22508234
TraesCS1A02G002400	0	0	1	TraesCS1A02G002400.1	1.3211806	1.5987707	1.2101077	6.52864	0.0
TraesCS1A02G002500	0	0	1	TraesCS1A02G002500.1	3.097471	1.5873834	0.5124773	7.8324265	0.86306536
TraesCS1A02G002700	0	0	1	TraesCS1A02G002700.1	6.520991	1.9998515	0.30667907	12.0351	2.8615034
TraesCS1A02G002800	0	0	1	TraesCS1A02G002800.1	0.0	0.0	NaN	0.0	0.0
TraesCS1A02G002900	0	0	1	TraesCS1A02G002900.2	0.23753937	0.43767357	1.8425307	2.17913	0.0
TraesCS1A02G003000	0	0	1	TraesCS1A02G003000.1	0.48907086	0.96313244	1.9693105	4.549	0.0
TraesCS1A02G003100	0	0	1	TraesCS1A02G003100.1	0.66102034	0.8225792	1.2444082	3.7374582	0.0
TraesCS1A02G003200	0	0	1	TraesCS1A02G003200.1	0.31012583	0.99902487	3.2213533	4.99807	0.0
TraesCS1A02G003300	0	0	1	TraesCS1A02G003300.1	0.10283676	0.34227312	3.328315	1.8066472	0.0
TraesCS1A02G003400	0	0	1	TraesCS1A02G003400.1	0.30130595	0.102604836	0.3405337	0.6035835	0.0884234
TraesCS1A02G003500	0	0	1	TraesCS1A02G003500.1	0.0	0.0	NaN	0.0	0.0
TraesCS1A02G003546	0	0	1	TraesCS1A02G003546.1	1.9388336E-4	6.830126E-4	3.5228014	0.0028161334	0.0
TraesCS1A02G003600	0	0	1	TraesCS1A02G003600.1	0.014305137	0.02973451	2.0785897	0.1239181	0.0
TraesCS1A02G003700	0	0	1	TraesCS1A02G003700.1	0.079362795	0.15278937	1.9252015	0.725674	0.0
TraesCS1A02G003800	0	0	1	TraesCS1A02G003800.1	0.4953064	1.7203504	3.4733052	8.678665	0.0
TraesCS1A02G003900	0	0	1	TraesCS1A02G003900.1	0.009077441	0.022650069	2.4952042	0.08730608	0.0
TraesCS1A02G004000	0	0	1	TraesCS1A02G004000.1	0.558493	0.6445029	1.1540034	2.4173567	0.0034673
TraesCS1A02G004100	0	0	1	TraesCS1A02G004100.1	7.060731E-4	0.002056995	2.913289	0.011398394	0.0
TraesCS1A02G004126	0	0	1	TraesCS1A02G004126.1	0.43777788	0.7529772	1.7199982	4.723311	0.13001905
TraesCS1A02G004200	0	0	1	TraesCS1A02G004200.1	21.195276	8.548196	0.40330663	38.608932	7.13794
TraesCS1A02G004300	0	0	1	TraesCS1A02G004300.1	0.0036519738	0.021605369	5.91608	0.12781908	0.0
TraesCS1A02G004400	0	0	1	TraesCS1A02G004400.1	0.78035533	1.9729018	2.5282094	8.242396	0.0
TraesCS1A02G004500	0	0	1	TraesCS1A02G004500.1	0.070579946	0.25707862	3.6423748	1.4925288	0.0
TraesCS1A02G004600	0	0	1	TraesCS1A02G004600.1	0.0023216878	0.010038797	4.323922	0.053150974	0.0
TraesCS1A02G004700	0	0	1	TraesCS1A02G004700.1	0.0032008837	0.018936684	5.91608	0.11203093	0.0
TraesCS1A02G004800	0	0	1	TraesCS1A02G004800.1	0.026959091	0.08803632	3.265552	0.43317607	0.0
TraesCS1A02G004900	0	0	1	TraesCS1A02G004900.1	1.2577906	0.66108227	0.5255901	4.2232833	0.226258
TraesCS1A02G005000	0	0	1	TraesCS1A02G005000.1	0.095045194	0.147717	1.5541764	0.46831667	0.0
TraesCS1A02G005100	0	0	1	TraesCS1A02G005100.1	0.034873303	0.052537255	1.5065178	0.222731	0.0
TraesCS1A02G005200	0	0	1	TraesCS1A02G005200.1	0.018976323	0.035285145	1.85943	0.12951012	0.0
TraesCS1A02G005300	0	0	1	TraesCS1A02G005300.1	0.013716911	0.014427391	1.0517958	0.0527734	0.0
TraesCS1A02G005315	0	0	1	TraesCS1A02G005315.1	0.12119864	0.4926785	4.0650496	2.2946846	0.0
TraesCS1A02G005368	0	0	1	TraesCS1A02G005368.1	9.105265	40.25929	4.42154	221.006	0.0
TraesCS1A02G005387	0	0	1	TraesCS1A02G005387.1	1.3242142	5.714645	4.315499	30.363132	0.0
TraesCS1A02G005400	0	0	1	TraesCS1A02G005400.1	0.15818277	0.23194191	1.4662907	0.961517	0.0
TraesCS1A02G005500	0	0	1	TraesCS1A02G005500.1	3.3612032	2.36002	0.70213544	12.50852	1.2181187
TraesCS1A02G005600	0	0	1	TraesCS1A02G005600.2	0.4314809	0.33720168	0.7814985	1.5190734	1.4953067E-10
TraesCS1A02G005700	0	0	1	TraesCS1A02G005700.1	3.413832	4.038058	1.182852	14.21476	0.057066265
TraesCS1A02G005800	0	0	1	TraesCS1A02G005800.2	0.356712	0.20970623	0.58788663	0.866761	0.0
TraesCS1A02G005900	0	0	1	TraesCS1A02G005900.1	14.955974	5.3957963	0.36077866	26.069468	2.8308234
TraesCS1A02G006000	0	0	1	TraesCS1A02G006000.1	0.1686777	0.24249372	1.4376158	1.0763501	0.0
TraesCS1A02G006100	0	0	1	TraesCS1A02G006100.1	1.647831E-4	9.7486994E-4	5.91608	0.0057674083	0.0
TraesCS1A02G006200	0	0	1	TraesCS1A02G006200.1	0.19871093	0.32300234	1.6254886	1.2159022	0.0
TraesCS1A02G006300	0	0	1	TraesCS1A02G006300.1	0.37015983	0.65016717	1.7564497	2.4671934	0.0017791
TraesCS1A02G006400	0	0	1	TraesCS1A02G006400.1	0.0013672569	0.0026395167	1.93052	0.010525917	0.0
TraesCS1A02G006500	0	0	1	TraesCS1A02G006500.1	0.060600046	0.05950092	0.9818626	0.2054741	0.0
TraesCS1A02G006700	0	0	1	TraesCS1A02G006700.1	0.018136675	0.02774961	1.5300274	0.119567335	0.0
TraesCS1A02G006800	0	0	1	TraesCS1A02G006800.1	0.25469047	0.49822232	1.9561875	1.9266201	0.0
TraesCS1A02G006900	0	0	1	TraesCS1A02G006900.1	0.025387552	0.03667768	1.4447112	0.14766306	0.0
TraesCS1A02G007000	0	0	1	TraesCS1A02G007000.1	0.56156665	0.82571644	1.4703802	3.5133333	0.0
TraesCS1A02G007100	0	0	1	TraesCS1A02G007100.1	0.012675291	0.015024389	1.185329	0.045835868	0.0
TraesCS1A02G007200	0	0	1	TraesCS1A02G007200.1	47.804417	201.77664	4.2208786	1031.077	0.0
TraesCS1A02G007236	0	0	1	TraesCS1A02G007236.1	7.03606E-4	0.0030676145	4.359847	0.016439293	0.0
TraesCS1A02G007300	0	0	1	TraesCS1A02G007300.1	1.0360193	4.2012453	4.0551805	18.135767	0.0
TraesCS1A02G007344	0	0	1	TraesCS1A02G007344.1	113.22238	490.0515	4.3282213	2621.7634	0.0
TraesCS1A02G007400	0	0	1	TraesCS1A02G007400.1	107.245125	443.34335	4.1339254	2114.8533	0.0
TraesCS1A02G007405	0	0	1	TraesCS1A02G007405.1	0.11611387	0.24784535	2.1345026	1.2488767	0.0
TraesCS1A02G007500	1	1	1	TraesCS1A02G007500.1	26.15832	17.826374	0.6814801	89.950264	3.4300866
TraesCS1A02G007600	1	1	0	TraesCS1A02G007600.1	0.049333643	0.112741485	2.285286	0.43777335	0.0
TraesCS1A02G007700	0	0	1	TraesCS1A02G007700.1	183.29245	749.63086	4.0898075	3255.6196	0.0
TraesCS1A02G007800	0	0	1	TraesCS1A02G007800.1	0.1385156	0.20658605	1.4914279	0.7564435	0.0
TraesCS1A02G007900	0	0	1	TraesCS1A02G007900.1	0.0	0.0	NaN	0.0	0.0
TraesCS1A02G007934	0	0	1	TraesCS1A02G007934.1	0.26281616	1.101715	4.191961	5.7210536	0.0
TraesCS1A02G008000	0	0	1	TraesCS1A02G008000.1	294.43335	1247.8676	4.2382007	6427.2866	0.0
TraesCS1A02G008100	1	1	1	TraesCS1A02G008100.1	0.57751435	0.57175934	0.9900349	2.57466	0.064179435
TraesCS1A02G008200	1	1	0	TraesCS1A02G008200.1	0.056334488	0.039122302	0.6944645	0.1528655	0.0
TraesCS1A02G008300	0	0	1	TraesCS1A02G008300.1	0.019796869	0.037519358	1.8952168	0.15082434	0.0
TraesCS1A02G008353	0	0	1	TraesCS1A02G008353.1	2.4149028E-4	0.0012397439	5.1337214	0.0072739	0.0
TraesCS1A02G008400	0	0	1	TraesCS1A02G008400.1	1.549E-4	9.1640075E-4	5.91608	0.0054215	0.0
TraesCS1A02G008500	0	0	1	TraesCS1A02G008500.1	2.0693714E-4	0.0012242567	5.91608	0.0072428	0.0
TraesCS1A02G008600	0	0	1	TraesCS1A02G008600.1	0.34268495	0.60640496	1.7695699	2.1467166	0.0
TraesCS1A02G008700	0	0	1	TraesCS1A02G008700.1	0.16420756	0.4423137	2.6936257	1.642657	0.0
TraesCS1A02G008800	0	0	1	TraesCS1A02G008800.1	3.1196285E-4	0.0018455972	5.91608	0.0109187	0.0
TraesCS1A02G008900	0	0	1	TraesCS1A02G008900.1	0.0	0.0	NaN	0.0	0.0
TraesCS1A02G009000	0	0	1	TraesCS1A02G009000.2	0.047843985	0.052372154	1.0946444	0.22169116	0.0
TraesCS1A02G009100	0	0	1	TraesCS1A02G009100.1	2.2649937	0.8900907	0.39297712	5.4053135	0.8508137
TraesCS1A02G009200	0	0	1	TraesCS1A02G009200.1	0.0	0.0	NaN	0.0	0.0
TraesCS1A02G009300	0	0	1	TraesCS1A02G009300.1	0.16773291	0.13634561	0.81287336	0.51767266	0.01627267
TraesCS1A02G009320	0	0	1	TraesCS1A02G009320.1	0.009772515	0.0191969	1.9643767	0.07613023	0.0
TraesCS1A02G009400	0	0	1	TraesCS1A02G009400.1	0.0025208644	0.0037118902	1.4724672	0.016047968	0.0
TraesCS1A02G009500	0	0	1	TraesCS1A02G009500.1	0.0	0.0	NaN	0.0	0.0
TraesCS1A02G009600	0	0	1	TraesCS1A02G009600.1	0.05672812	0.121660516	2.1446245	0.46729112	0.0
TraesCS1A02G009700	0	0	1	TraesCS1A02G009700.1	0.12627558	0.31692806	2.5098126	1.5619448	0.0
TraesCS1A02G009900	0	0	1	TraesCS1A02G009900.1	2.62621E-4	7.8774156E-4	2.9995375	0.0035584	0.0
TraesCS1A02G010000	0	0	1	TraesCS1A02G010000.1	0.0	0.0	NaN	0.0	0.0
TraesCS1A02G010100	0	0	1	TraesCS1A02G010100.1	0.01721444	0.036953684	2.1466677	0.1975811	0.0
TraesCS1A02G010200	0	0	1	TraesCS1A02G010200.1	0.05218933	0.07330574	1.4046116	0.32420418	0.0
TraesCS1A02G010300	1	1	1	TraesCS1A02G010300.1	0.2407103	0.109706976	0.45576355	0.56437165	0.06492667
TraesCS1A02G010400	1	1	1	TraesCS1A02G010400.1	0.24057153	0.14966002	0.62210196	0.59494364	0.022409933
TraesCS1A02G010500	0	0	1	TraesCS1A02G010500.1	6.099338E-4	0.0021908437	3.5919366	0.011131033	0.0
TraesCS1A02G010600	0	0	1	TraesCS1A02G010600.1	0.18582211	0.976185	5.2533307	5.784255	0.0
TraesCS1A02G010700	0	0	1	TraesCS1A02G010700.1	0.035258036	0.057783257	1.6388676	0.274387	0.0
TraesCS1A02G010800	0	0	1	TraesCS1A02G010800.1	9.3661406E-4	0.0036777665	3.9266617	0.020871608	0.0
TraesCS1A02G010900	0	0	1	TraesCS1A02G010900.1	222.26321	1039.5061	4.6769147	5942.41	0.0
TraesCS1A02G010905	0	0	1	TraesCS1A02G010905.1	0.10945693	0.44158462	4.034323	2.4711967	0.0
TraesCS1A02G011100	0	0	1	TraesCS1A02G011100.1	0.269961	0.8165464	3.0246825	4.3373165	0.0
TraesCS1A02G011200	0	0	1	TraesCS1A02G011200.1	1.1033639	0.53996956	0.4893849	2.2689416	0.095450066
TraesCS1A02G011300	0	0	1	TraesCS1A02G011300.1	15.748844	47.036957	2.9866927	222.84567	0.0
TraesCS1A02G011400	0	0	1	TraesCS1A02G011400.1	0.033242814	0.09095348	2.7360344	0.5098285	0.0
TraesCS1A02G011500	0	0	1	TraesCS1A02G011500.1	1.5893493	1.1055986	0.6956297	5.65167	0.313865
TraesCS1A02G011600	0	0	1	TraesCS1A02G011600.1	0.04997005	0.18586372	3.7195022	1.02253	0.0
TraesCS1A02G011700	0	0	1	TraesCS1A02G011700.1	0.020449482	0.031339608	1.532538	0.099874	0.0
TraesCS1A02G011800	0	0	1	TraesCS1A02G011800.1	0.17844251	0.26145503	1.465206	1.055296	0.0
TraesCS1A02G011900	0	0	1	TraesCS1A02G011900.1	0.013943158	0.0142727	1.0236347	0.06363287	0.0
TraesCS1A02G012000	0	0	1	TraesCS1A02G012000.1	0.07330948	0.048038416	0.6552825	0.25657234	0.0
TraesCS1A02G012100	0	0	1	TraesCS1A02G012100.1	0.07827061	0.045407	0.5801284	0.16344407	0.0
TraesCS1A02G012200	0	0	1	TraesCS1A02G012200.1	0.0	0.0	NaN	0.0	0.0
TraesCS1A02G012300	0	0	1	TraesCS1A02G012300.1	0.0016057973	0.0066149863	4.11944	0.03658	0.0
TraesCS1A02G012400	0	0	1	TraesCS1A02G012400.1	0.17913492	0.15919502	0.8886878	0.64366436	0.0103439335
TraesCS1A02G012500	0	0	1	TraesCS1A02G012500.1	0.018601278	0.024943726	1.3409684	0.08906333	0.0
TraesCS1A02G012600	0	0	1	TraesCS1A02G012600.1	1.4521846	5.283161	3.6380785	31.080933	0.0
TraesCS1A02G012700	0	0	1	TraesCS1A02G012700.1	0.062692314	0.24972664	3.9833696	1.444002	0.0
TraesCS1A02G012800	0	0	1	TraesCS1A02G012800.1	0.07758772	0.3259733	4.201352	1.9169618	0.0
TraesCS1A02G012900	0	0	1	TraesCS1A02G012900.1	0.12585297	0.51111525	4.0612097	2.9741504	0.0
TraesCS1A02G013000	0	0	1	TraesCS1A02G013000.1	0.079041645	0.19861792	2.5128262	1.0801533	0.0
TraesCS1A02G013100	0	0	1	TraesCS1A02G013100.1	0.09259671	0.13365842	1.4434469	0.53831166	0.0
TraesCS1A02G013200	0	0	1	TraesCS1A02G013200.1	0.27306083	0.57627904	2.1104422	2.3250766	0.0
TraesCS1A02G013300	0	0	1	TraesCS1A02G013300.1	0.0	0.0	NaN	0.0	0.0
TraesCS1A02G013400	0	0	1	TraesCS1A02G013400.1	0.08012529	0.44143406	5.509298	2.61004	0.0
TraesCS1A02G013500	0	0	1	TraesCS1A02G013500.1	0.55721146	0.99713355	1.7895066	3.7039733	0.0
TraesCS1A02G013600	0	0	1	TraesCS1A02G013600.1	3.6309538	8.088418	2.227629	42.926132	0.0
TraesCS1A02G013700	0	0	1	TraesCS1A02G013700.1	4.0986214	1.7314652	0.42245066	7.386357	1.4176973
TraesCS1A02G013800	0	0	1	TraesCS1A02G013800.3	1.2260338	1.6492193	1.3451662	7.172245	0.0
TraesCS1A02G013900	0	0	1	TraesCS1A02G013900.1	4.7964763E-4	0.0028376337	5.91608	0.016787667	0.0
TraesCS1A02G014000	0	0	1	TraesCS1A02G014000.1	9.929005	47.088856	4.742556	275.9223	0.0
TraesCS1A02G014100	0	0	1	TraesCS1A02G014100.1	5.828836	24.620798	4.2239647	141.95334	0.0
TraesCS1A02G014200	0	0	1	TraesCS1A02G014200.1	0.06067361	0.053248566	0.87762314	0.24998663	0.0
TraesCS1A02G014300	0	0	1	TraesCS1A02G014300.1	0.24233215	0.40459335	1.6695818	2.1626368	0.0
TraesCS1A02G014400	0	0	1	TraesCS1A02G014400.1	7.641009E-4	0.0032870094	4.3018	0.017256167	0.0
TraesCS1A02G014500	0	0	1	TraesCS1A02G014500.1	0.008236246	0.016775226	2.0367563	0.07276237	0.0
TraesCS1A02G014700	0	0	1	TraesCS1A02G014700.1	0.0012376143	0.007321825	5.91608	0.0433165	0.0
TraesCS1A02G014800	0	0	1	TraesCS1A02G014800.1	0.0042837756	0.0125584025	2.9316201	0.057744484	0.0
TraesCS1A02G014900	0	0	1	TraesCS1A02G014900.1	0.36395192	0.5946365	1.6338326	2.31331	0.0
TraesCS1A02G015000	0	0	1	TraesCS1A02G015000.1	0.023559483	0.038618427	1.6391882	0.1485536	0.0
TraesCS1A02G015100	0	0	1	TraesCS1A02G015100.1	30.568716	30.097166	0.9845741	102.96187	0.1265311
TraesCS1A02G015200	0	0	1	TraesCS1A02G015200.1	6.6025815	3.6128588	0.5471888	12.885442	1.45712
TraesCS1A02G015300	0	0	1	TraesCS1A02G015300.1	5.665474	1.7736796	0.31306818	8.39536	2.0146534
TraesCS1A02G015378	0	0	1	TraesCS1A02G015378.1	3.1123954E-4	0.0013693767	4.3997517	0.0074233166	0.0
TraesCS1A02G015400	0	0	1	TraesCS1A02G015400.1	2.1367724	2.1156328	0.9901067	7.8472166	0.08751966
TraesCS1A02G015500	0	0	1	TraesCS1A02G015500.1	0.010899916	0.038101286	3.4955575	0.20370454	0.0
TraesCS1A02G015600	0	0	1	TraesCS1A02G015600.1	0.28157836	0.68181354	2.4213989	2.6803768	0.0
TraesCS1A02G015700	0	0	1	TraesCS1A02G015700.1	0.66670173	1.4416006	2.162287	5.407611	0.0
TraesCS1A02G015800	0	0	1	TraesCS1A02G015800.1	0.09751277	0.2482353	2.5456698	1.0571623	0.0
TraesCS1A02G015900	0	0	1	TraesCS1A02G015900.1	0.5464273	0.53129876	0.97231376	2.6038039	0.038538333
TraesCS1A02G016000	0	0	1	TraesCS1A02G016000.1	1.2852484	0.49336565	0.38386795	2.4440517	0.360835
TraesCS1A02G016100	0	0	1	TraesCS1A02G016100.1	0.008364958	0.010131049	1.2111297	0.040272184	0.0
TraesCS1A02G016203	0	0	1	TraesCS1A02G016203.1	0.32626572	0.16636708	0.5099129	0.7874982	0.09071435
TraesCS1A02G016200	0	0	1	TraesCS1A02G016200.1	0.5900403	0.3470035	0.58810127	1.4859166	0.034372665
TraesCS1A02G016300	0	0	1	TraesCS1A02G016300.1	0.03966988	0.13860658	3.4940004	0.72370124	0.0
TraesCS1A02G016400	0	0	1	TraesCS1A02G016400.1	0.015670517	0.065102115	4.154433	0.38800693	0.0
TraesCS1A02G016500	0	0	1	TraesCS1A02G016500.1	0.0	0.0	NaN	0.0	0.0
TraesCS1A02G016600	0	0	1	TraesCS1A02G016600.1	0.028581237	0.15791692	5.525195	0.93543154	0.0
TraesCS1A02G016800	0	0	1	TraesCS1A02G016800.1	0.180961	0.5754629	3.1800382	2.8739936	0.0
TraesCS1A02G016900	0	0	1	TraesCS1A02G016900.2	3.1533291	1.4090172	0.44683483	6.7680335	0.94579667
TraesCS1A02G017000	0	0	1	TraesCS1A02G017000.1	1.8437645	0.8784351	0.47643563	3.8220284	0.41339034
TraesCS1A02G017100	0	0	1	TraesCS1A02G017100.1	0.41359958	0.41404718	1.0010822	1.415957	0.0
TraesCS1A02G017200	0	0	1	TraesCS1A02G017200.1	0.074974924	0.053763416	0.7170853	0.225043	0.0049737
TraesCS1A02G017300	0	0	1	TraesCS1A02G017300.1	0.12697943	0.37106854	2.922273	1.4375367	0.0
TraesCS1A02G017400	0	0	1	TraesCS1A02G017400.1	0.1701686	0.4906242	2.8831654	1.8728857	0.0
TraesCS1A02G017500	0	0	1	TraesCS1A02G017500.1	0.0	0.0	NaN	0.0	0.0
TraesCS1A02G017600	0	0	1	TraesCS1A02G017600.1	0.10762047	0.36442438	3.3861997	2.0893404	0.0
TraesCS1A02G017700	0	0	1	TraesCS1A02G017700.1	0.04286645	0.19978356	4.6606045	1.1702533	0.0
TraesCS1A02G017800	0	0	1	TraesCS1A02G017800.1	0.13506152	0.09028485	0.668472	0.34376284	0.0
TraesCS1A02G017900	0	0	1	TraesCS1A02G017900.1	1.3003653	2.0373282	1.5667354	8.601817	0.0
TraesCS1A02G018000	0	0	1	TraesCS1A02G018000.1	0.5907174	0.90046227	1.5243539	3.7288034	0.0
TraesCS1A02G018100	0	0	1	TraesCS1A02G018100.1	1.3375148	1.7957746	1.3426204	7.6521	0.0
TraesCS1A02G018200	0	0	1	TraesCS1A02G018200.1	0.0	0.0	NaN	0.0	0.0
TraesCS1A02G018300	0	0	1	TraesCS1A02G018300.1	1.9078861	1.0264704	0.5380145	4.886572	0.25264767
TraesCS1A02G018400	0	0	1	TraesCS1A02G018400.1	0.65090144	0.49711508	0.76373327	2.4052768	0.029003434
TraesCS1A02G018500	0	0	1	TraesCS1A02G018500.1	8.870308	15.244671	1.718618	65.33733	0.0050072
TraesCS1A02G018600	0	0	1	TraesCS1A02G018600.1	0.11383435	0.18582502	1.632416	0.720356	0.0
TraesCS1A02G018700	0	0	1	TraesCS1A02G018700.1	0.14041208	0.7381773	5.2572207	4.36016	0.0
TraesCS1A02G018800	0	0	1	TraesCS1A02G018800.1	0.2693654	0.22593544	0.8387693	1.0017927	0.0
TraesCS1A02G018900	0	0	1	TraesCS1A02G018900.1	4.216687	1.1858308	0.28122333	7.7664766	2.2215366
TraesCS1A02G019000	0	0	1	TraesCS1A02G019000.1	48.67161	11.211727	0.23035456	69.88579	17.9186
TraesCS1A02G019100	0	0	1	TraesCS1A02G019100.1	3.1950665E-4	0.0018902268	5.91608	0.011182733	0.0
TraesCS1A02G019200	0	0	1	TraesCS1A02G019200.1	2.1973507	0.95600235	0.43507043	6.53376	0.7646947
TraesCS1A02G019300	0	0	1	TraesCS1A02G019300.1	1.3934952E-4	8.244029E-4	5.91608	0.0048772334	0.0
TraesCS1A02G019400	0	0	1	TraesCS1A02G019400.1	0.001483369	0.0046222117	3.1160226	0.023207834	0.0
TraesCS1A02G019500	0	0	1	TraesCS1A02G019500.1	0.002876922	0.009602152	3.3376477	0.052369	0.0
TraesCS1A02G019600	0	0	1	TraesCS1A02G019600.1	0.2366407	0.15826432	0.6687959	0.58189255	0.0
TraesCS1A02G019700	0	0	1	TraesCS1A02G019700.1	0.0	0.0	NaN	0.0	0.0
TraesCS1A02G019800	0	0	1	TraesCS1A02G019800.1	4.283676E-4	0.0017850319	4.167056	0.00858385	0.0
TraesCS1A02G019900	0	0	1	TraesCS1A02G019900.1	0.017258918	0.049195986	2.8504677	0.26401132	0.0
TraesCS1A02G020000	0	0	1	TraesCS1A02G020000.1	232.73172	441.04138	1.8950635	1875.7983	0.0
TraesCS1A02G020100	0	0	1	TraesCS1A02G020100.1	0.49244714	1.584974	3.218567	8.95385	0.0
TraesCS1A02G020153	0	0	1	TraesCS1A02G020153.1	0.054643538	0.06420266	1.174936	0.27604935	0.0
TraesCS1A02G020200	0	0	1	TraesCS1A02G020200.1	0.10464831	0.33332697	3.185211	1.57811	0.0
TraesCS1A02G020300	0	0	1	TraesCS1A02G020300.1	0.64555013	0.3817041	0.591285	2.33216	0.0268356
TraesCS1A02G020400	0	0	1	TraesCS1A02G020400.1	0.96116215	0.73751456	0.7673154	2.3721933	0.0723267
TraesCS1A02G020500	0	0	1	TraesCS1A02G020500.1	10.178076	7.797463	0.76610386	29.123867	0.72328866
TraesCS1A02G020600	0	0	1	TraesCS1A02G020600.1	1.0551893	0.3868048	0.36657384	1.7063234	0.141676
TraesCS1A02G020700	0	0	1	TraesCS1A02G020700.1	2.207266	9.669346	4.3806887	57.400066	0.038051333
TraesCS1A02G020800	0	0	1	TraesCS1A02G020800.1	0.0021681224	0.0053674188	2.4756067	0.0199775	0.0
TraesCS1A02G020900	0	0	1	TraesCS1A02G020900.1	5.435788	7.0607123	1.2989308	30.5818	0.0
TraesCS1A02G021000	0	0	1	TraesCS1A02G021000.1	1.7666664	2.7456293	1.5541301	10.01635	0.0
TraesCS1A02G021100	0	0	1	TraesCS1A02G021100.1	0.4049133	0.3384802	0.83593255	1.54884	0.0202425
TraesCS1A02G021200	0	0	1	TraesCS1A02G021200.1	0.36034727	1.1743052	3.2588153	6.6798735	0.0
TraesCS1A02G021300	0	0	1	TraesCS1A02G021300.1	0.09452416	0.18035892	1.9080721	0.9994595	0.0
TraesCS1A02G021400	0	0	1	TraesCS1A02G021400.1	0.46980175	1.3031194	2.7737646	7.50925	0.0
TraesCS1A02G021500	0	0	1	TraesCS1A02G021500.1	0.27168158	1.5772817	5.8056264	9.336017	0.0
TraesCS1A02G021600	0	0	1	TraesCS1A02G021600.1	2.590962E-4	0.0015328338	5.91608	0.009068367	0.0
TraesCS1A02G021700	0	0	1	TraesCS1A02G021700.1	0.041154403	0.099182636	2.410013	0.3869565	0.0
TraesCS1A02G021800	0	0	1	TraesCS1A02G021800.1	7.956685E-4	0.0015228644	1.9139433	0.0065667	0.0
TraesCS1A02G021900	0	0	1	TraesCS1A02G021900.1	1.8737123E-4	0.0011085031	5.91608	0.006557993	0.0
TraesCS1A02G022000	0	0	1	TraesCS1A02G022000.1	7.4205403	21.618303	2.913306	115.2071	0.0
TraesCS1A02G022100	0	0	1	TraesCS1A02G022100.1	0.0	0.0	NaN	0.0	0.0
TraesCS1A02G022200	0	0	1	TraesCS1A02G022200.1	0.0	0.0	NaN	0.0	0.0
TraesCS1A02G022300	0	0	1	TraesCS1A02G022300.1	0.0	0.0	NaN	0.0	0.0
TraesCS1A02G022400	0	0	1	TraesCS1A02G022400.1	0.00970084	0.02582156	2.6617858	0.09198314	0.0
TraesCS1A02G022500	0	0	1	TraesCS1A02G022500.1	3.583181E-4	0.0015032976	4.1954274	0.0074304	0.0
TraesCS1A02G022600	0	0	1	TraesCS1A02G022600.1	0.10395986	0.12452277	1.1977966	0.5582887	0.0
TraesCS1A02G022700	0	0	1	TraesCS1A02G022700.1	0.0	0.0	NaN	0.0	0.0
TraesCS1A02G022800	0	0	1	TraesCS1A02G022800.1	0.0	0.0	NaN	0.0	0.0
TraesCS1A02G022900	0	0	1	TraesCS1A02G022900.1	0.750286	0.86713177	1.155735	3.57243	0.037041478
TraesCS1A02G023000	0	0	1	TraesCS1A02G023000.1	0.015852852	0.026011674	1.6408199	0.11721853	0.0
TraesCS1A02G023100	0	0	1	TraesCS1A02G023100.1	0.0	0.0	NaN	0.0	0.0
TraesCS1A02G023205	0	0	1	TraesCS1A02G023205.1	0.0	0.0	NaN	0.0	0.0
TraesCS1A02G023200	0	0	1	TraesCS1A02G023200.1	1.223084	1.5511729	1.2682472	6.4495134	0.0
TraesCS1A02G023300	0	0	1	TraesCS1A02G023300.1	1.556149	4.1966743	2.6968331	18.528946	0.0
TraesCS1A02G023400	0	0	1	TraesCS1A02G023400.1	0.7217176	0.34416163	0.47686467	1.5493	0.15754744
TraesCS1A02G023500	0	0	1	TraesCS1A02G023500.1	0.121845715	0.21537548	1.7676082	1.0313447	0.0
TraesCS1A02G023600	0	0	1	TraesCS1A02G023600.1	0.24809508	0.45773464	1.8449968	2.22525	0.0
TraesCS1A02G023700	0	0	1	TraesCS1A02G023700.1	0.76405376	1.0932763	1.4308892	4.726918	0.0
TraesCS1A02G023800	0	0	1	TraesCS1A02G023800.1	0.43342015	0.43317395	0.99943197	2.2013533	7.8962964E-10
TraesCS1A02G023900	0	0	1	TraesCS1A02G023900.1	1.632331E-4	9.657E-4	5.91608	0.0057131583	0.0
TraesCS1A02G024000	0	0	1	TraesCS1A02G024000.1	0.31142613	0.7747324	2.4876924	3.7344067	0.0
